x,deltaf_mode1,deltaf_mode2,deltaf_mode3,deltaf_mode4,deltaf_mode5,deltaf_mode6,deltaf_mode7,deltaf_mode8,deltaf_mode9,deltaf_mode10
0.938,-5.474113288536e-01,-6.511425159125e-01,-6.401510425924e-01,-5.437679888571e-01,-3.368696492514e-01,-1.215342028825e-02,3.889920789835e-01,8.786573217534e-01,1.358910875620e+00,1.784814749625e+00
0.602,-5.117238868863e-01,-2.700576607723e-01,-4.424891314277e-01,-6.245053622797e-01,-2.728771439842e-01,-7.062608251655e-01,-3.844122867377e-01,-4.792250297576e-01,-6.572062289031e-01,-2.770062530125e-01
0.084,5.610694945953e-01,-4.211641887512e-02,-4.745452708414e-01,-6.866176353907e-01,-6.839386248494e-01,-5.300252974346e-01,-3.059498512771e-01,-7.846799434122e-02,6.234388936737e-02,8.557755361490e-02
0.348,-1.527135078150e-01,-2.877270220898e-01,-4.897618575579e-03,-6.985793723359e-01,-5.747145521870e-02,-6.205390513578e-03,-7.280338379227e-01,4.016283454849e-02,-1.388069401897e-01,-7.037035730680e-01
0.942,-5.475103019168e-01,-6.551591494835e-01,-6.679968649162e-01,-6.368671923671e-01,-5.510990578521e-01,-4.124869551054e-01,-2.316818864703e-01,1.467492157833e-03,2.426760574981e-01,4.761040630266e-01
0.354,-4.858041868716e-01,-5.940459957054e-01,-5.819969837111e-01,-7.051791669505e-01,-5.958464414736e-01,-6.216269129537e-01,-7.255215740483e-01,-5.916541364710e-01,-6.611752334932e-01,-7.142443736199e-01
0.192,7.246981699470e-02,-6.428762618666e-01,-5.075331254452e-01,-1.298177493007e-01,-1.235560151458e-01,-4.954306426873e-01,-7.292709281059e-01,-4.836800772526e-01,-6.637115099997e-02,-8.121785930921e-03
0.088,5.473208676026e-01,-8.042314884842e-02,-5.098633928884e-01,-6.982722922135e-01,-6.597558186319e-01,-4.717107403232e-01,-2.325945246498e-01,-1.544038788170e-02,8.671674224208e-02,5.348373474120e-02
0.954,-5.475772219578e-01,-6.579208023920e-01,-6.874787897160e-01,-7.033585941389e-01,-7.077872856266e-01,-7.134943584280e-01,-7.136159617114e-01,-7.057584182591e-01,-6.980413216866e-01,-6.862461463240e-01
0.650,-4.013035285591e-01,1.405405036810e+00,1.950919807519e+00,-6.803909970104e-01,1.377080014086e+00,1.430425843206e+00,-7.109800419807e-01,1.805361750262e+00,9.863239645161e-01,-5.703855626026e-01
0.438,-3.049124161687e-01,7.794738911547e-02,-5.196086432379e-01,-1.496069436754e-01,-1.653897385461e-01,-5.068179665565e-01,1.176793847230e-01,-7.188627620064e-01,2.028261143927e-01,-6.607337944762e-01
0.360,6.256552727777e-01,6.774812825106e-01,1.298518830774e+00,-6.996006107457e-01,1.761339813254e+00,9.564600998096e-01,-5.014805628548e-01,2.165679209795e+00,2.062125417979e-01,3.898664857789e-02
0.074,2.163838673071e+00,1.042852559466e+00,6.318321724174e-02,-5.295498358383e-01,-7.122185164508e-01,-5.517822094819e-01,-1.604170788738e-01,3.464397687500e-01,8.089339394599e-01,1.126886004225e+00
0.818,-5.461299896154e-01,-6.165391885512e-01,-4.998445669766e-01,-3.560814704920e-01,-3.609501579388e-01,-5.398848049623e-01,-7.122314390707e-01,-6.902800181618e-01,-5.174695664703e-01,-3.974323429430e-01
0.060,-5.352675375852e-01,-6.489887462185e-01,-6.828702190928e-01,-7.029756107601e-01,-7.118640188544e-01,-7.228001968151e-01,-7.288588395034e-01,-7.285231519453e-01,-7.294670033119e-01,-7.274874311083e-01
0.968,-5.475667047750e-01,-6.574547504342e-01,-6.839497406026e-01,-6.903098644421e-01,-6.741992431274e-01,-6.423505908766e-01,-5.867058003710e-01,-4.958124453615e-01,-3.790320807966e-01,-2.292412811294e-01
0.590,-4.816097546621e-01,6.135312579759e-03,-3.542026452884e-01,-4.889731164051e-01,-3.610545533396e-02,-7.225988429323e-01,-3.031124401343e-02,-5.228418091816e-01,-3.884684896275e-01,-1.185010260586e-01
0.826,-5.474398765914e-01,-6.539064964992e-01,-6.687610519507e-01,-6.673794292002e-01,-6.704305510897e-01,-6.961858191568e-01,-7.236588431594e-01,-7.292144609212e-01,-7.164194990705e-01,-6.977843967423e-01
0.712,-5.082176454564e-01,8.856547292758e-02,1.069738048168e+00,1.106141414711e-01,-6.845970750632e-01,4.916757137766e-01,6.526875393689e-01,-6.039377040131e-01,-1.776362230030e-01,9.006713596970e-01
