x,RFS_mode1,RFS_mode2,RFS_mode3,RFS_mode4,RFS_mode5,RFS_mode6,RFS_mode7,RFS_mode8,RFS_mode9,RFS_mode10,severity
0.662,1.077664770543e-06,1.335920761418e-05,1.903350157153e-05,9.517689069510e-07,1.040816250272e-05,1.651375641844e-05,5.090776969433e-07,1.139286123361e-05,1.604137077232e-05,2.793535406744e-07,3.738699000000e-05
0.664,1.054645496656e-06,1.320518550118e-05,1.923107132336e-05,1.144992719099e-06,9.882186623285e-06,1.690136376864e-05,7.865199140841e-07,1.052544415506e-05,1.669915717595e-05,6.140223677895e-07,3.738699000000e-05
0.666,1.031969681799e-06,1.305037992398e-05,1.942114333837e-05,1.355022332668e-06,9.354208433956e-06,1.725248006555e-05,1.120914736612e-06,9.647600709578e-06,1.727318037977e-05,1.073010663230e-06,3.738699000000e-05
0.668,1.009634665488e-06,1.289484337371e-05,1.960355900967e-05,1.581496079229e-06,8.825930493341e-06,1.756541665061e-05,1.510020254346e-06,8.767120021039e-06,1.775689884177e-05,1.649787195034e-06,3.738699000000e-05
0.670,9.876377809341e-07,1.273862831186e-05,1.977816712858e-05,1.824021624385e-06,8.299057601249e-06,1.783866737471e-05,1.951229195514e-06,7.891814183246e-06,1.814480119846e-05,2.336142053607e-06,3.738699000000e-05
0.672,9.659763552311e-07,1.258178714849e-05,1.994482401910e-05,2.082176730481e-06,7.775291397844e-06,1.807091583285e-05,2.441586310598e-06,7.029448930667e-06,1.843246773032e-05,3.122308444016e-06,3.738699000000e-05
0.674,9.446477095406e-07,1.242437222052e-05,2.010339366449e-05,2.355510076293e-06,7.256324973698e-06,1.826104169755e-05,2.977808081523e-06,6.187674635507e-06,1.861662122060e-05,3.997096001588e-06,3.738699000000e-05
0.676,9.236491592817e-07,1.226643577005e-05,2.025374782580e-05,2.643542132078e-06,6.743837508025e-06,1.840812611765e-05,3.556304613643e-06,5.373958407230e-06,1.869516429191e-05,4.948055382239e-06,3.738699000000e-05
0.678,9.029780143213e-07,1.210802992275e-05,2.039576615233e-05,2.945766088261e-06,6.239488951738e-06,1.851145615757e-05,4.173203582740e-06,4.595517809872e-06,1.866720306853e-05,5.961651636983e-06,3.738699000000e-05
0.680,8.826315791656e-07,1.194920666635e-05,2.052933628383e-05,3.261648835894e-06,5.744914772698e-06,1.857052825697e-05,4.824376054319e-06,3.859256709120e-06,1.853305788282e-05,7.023459200550e-06,3.738699000000e-05
0.682,8.626071531537e-07,1.179001782919e-05,2.065435394436e-05,3.590631996991e-06,5.261720779927e-06,1.858505069138e-05,5.505464027036e-06,3.171703969213e-06,1.829425903918e-05,8.118364424981e-06,3.738699000000e-05
