x,RFS_mode1,RFS_mode2,RFS_mode3,RFS_mode4,RFS_mode5,RFS_mode6,RFS_mode7,RFS_mode8,RFS_mode9,RFS_mode10,severity
0.782,8.417510003663e-05,1.751825909466e-03,6.414120252492e-03,8.416677733859e-03,4.533925978170e-03,2.302650264839e-04,1.806562398148e-03,6.455386384988e-03,6.661048551965e-03,2.107490308727e-03,1.488622000000e-02
0.784,8.129339406056e-05,1.704419264651e-03,6.310432686133e-03,8.449792251179e-03,4.762040907860e-03,3.297312562927e-04,1.551514622646e-03,6.209754096633e-03,6.881211537382e-03,2.517428927699e-03,1.488622000000e-02
0.786,7.848327233324e-05,1.657664922442e-03,6.205380507659e-03,8.475793827456e-03,4.988609823156e-03,4.462371576357e-04,1.310925363906e-03,5.941624998830e-03,7.064950439456e-03,2.944271373664e-03,1.488622000000e-02
0.788,7.574367693188e-05,1.611570019484e-03,6.099058668653e-03,8.494659352769e-03,5.212972269966e-03,5.792943643424e-04,1.086439277934e-03,5.653384064852e-03,7.210150737915e-03,3.381912274806e-03,1.488622000000e-02
0.790,7.307355294379e-05,1.566141307289e-03,5.991562658738e-03,8.506378830392e-03,5.434475621770e-03,7.283381399997e-04,8.795970214367e-04,5.347597463638e-03,7.315142684060e-03,3.824112638772e-03,1.488622000000e-02
0.792,7.047184857640e-05,1.521385150372e-03,5.882988397146e-03,8.510955344630e-03,5.652477110126e-03,8.927300963506e-04,6.918250932727e-04,5.026989274569e-03,7.378713273385e-03,4.264558734884e-03,1.488622000000e-02
0.794,6.793751526774e-05,1.477307524592e-03,5.773432123889e-03,8.508405002035e-03,5.866345819484e-03,1.071761253964e-03,5.244264608670e-04,4.694418478807e-03,7.400120567724e-03,4.696941986022e-03,1.488622000000e-02
0.796,6.546950779753e-05,1.433914015687e-03,5.662990290672e-03,8.498756846056e-03,6.075464640165e-03,1.264655437816e-03,3.785720159719e-04,4.352852768454e-03,7.379109330412e-03,5.115104489180e-03,1.488622000000e-02
0.798,6.306678439882e-05,1.391209818002e-03,5.551759451646e-03,8.482052745462e-03,6.279232172307e-03,1.470572989693e-03,2.552929105322e-04,4.005343262947e-03,7.315907752325e-03,5.513051403692e-03,1.488622000000e-02
0.800,6.072830687015e-05,1.349199733431e-03,5.439836154138e-03,8.458347256591e-03,6.477064575755e-03,1.688614771397e-03,1.554737809020e-04,3.654997140336e-03,7.211224011462e-03,5.885093848489e-03,1.488622000000e-02
0.802,5.845304068834e-05,1.307888170555e-03,5.327316829481e-03,8.427707459806e-03,6.668397358711e-03,1.917826451777e-03,7.984700908255e-05,3.304950667260e-03,7.066242704871e-03,6.225891613717e-03,1.488622000000e-02
