x,fdam_mode1,fdam_mode2,fdam_mode3,fdam_mode4,fdam_mode5,fdam_mode6,fdam_mode7,fdam_mode8,fdam_mode9,fdam_mode10
0.708,4.043260123383e+00,2.532449369076e+01,7.085787577322e+01,1.389620369979e+02,2.298290564362e+02,3.430219777971e+02,4.790996322187e+02,6.384143507637e+02,8.196211721883e+02,1.023167439405e+03
0.710,4.043264062679e+00,2.532474209552e+01,7.085788009905e+01,1.389582445122e+02,2.298316507776e+02,3.430330682071e+02,4.790822222677e+02,6.384001485950e+02,8.196709288172e+02,1.023161014448e+03
0.712,4.043267931921e+00,2.532498990898e+01,7.085792427107e+01,1.389544304280e+02,2.298338368686e+02,3.430446854171e+02,4.790660337341e+02,6.383830416709e+02,8.197195130805e+02,1.023162988162e+03
0.714,4.043271731797e+00,2.532523705857e+01,7.085800815471e+01,1.389506015233e+02,2.298356069065e+02,3.430567737698e+02,4.790511751731e+02,6.383631825900e+02,8.197663714323e+02,1.023173331335e+03
0.716,4.043275462993e+00,2.532548347248e+01,7.085813157889e+01,1.389467645971e+02,2.298369543832e+02,3.430692753163e+02,4.790377462685e+02,6.383407484177e+02,8.198109702051e+02,1.023191897493e+03
0.718,4.043279126199e+00,2.532572907972e+01,7.085829433628e+01,1.389429264556e+02,2.298378741052e+02,3.430821300911e+02,4.790258371616e+02,6.383159391146e+02,8.198528014103e+02,1.023218421885e+03
0.720,4.043282722101e+00,2.532597381016e+01,7.085849618367e+01,1.389390939002e+02,2.298383622101e+02,3.430952763957e+02,4.790155278513e+02,6.382889757593e+02,8.198913887226e+02,1.023252527574e+03
0.722,4.043286251388e+00,2.532621759453e+01,7.085873684228e+01,1.389352737140e+02,2.298384161777e+02,3.431086510904e+02,4.790068876560e+02,6.382600985912e+02,8.199262928235e+02,1.023293727588e+03
0.724,4.043289714749e+00,2.532646036445e+01,7.085901599818e+01,1.389314726493e+02,2.298380348377e+02,3.431221898936e+02,4.789999747481e+02,6.382295648704e+02,8.199571164057e+02,1.023341436958e+03
0.726,4.043293112871e+00,2.532670205247e+01,7.085933330268e+01,1.389276974144e+02,2.298372183730e+02,3.431358276857e+02,4.789948357634e+02,6.381976465981e+02,8.199835087938e+02,1.023394975781e+03
0.728,4.043296446444e+00,2.532694259211e+01,7.085968837284e+01,1.389239546617e+02,2.298359683180e+02,3.431494988176e+02,4.789915054858e+02,6.381646281008e+02,8.200051698180e+02,1.023453582075e+03
0.730,4.043299716157e+00,2.532718191786e+01,7.086008079196e+01,1.389202509743e+02,2.298342875537e+02,3.431631374211e+02,4.789900066128e+02,6.381308035024e+02,8.200218533487e+02,1.023516421890e+03
0.732,4.043302922698e+00,2.532741996521e+01,7.086051011009e+01,1.389165928544e+02,2.298321802977e+02,3.431766777208e+02,4.789903496001e+02,6.380964741145e+02,8.200333700142e+02,1.023582600797e+03
0.734,4.043306066755e+00,2.532765667067e+01,7.086097584463e+01,1.389129867104e+02,2.298296520903e+02,3.431900543454e+02,4.789925325863e+02,6.380619457667e+02,8.200395894416e+02,1.023651176875e+03
0.736,4.043309149017e+00,2.532789197185e+01,7.086147748091e+01,1.389094388455e+02,2.298267097761e+02,3.432032026364e+02,4.789965414025e+02,6.380275260716e+02,8.200404416958e+02,1.023721174538e+03
0.738,4.043312170172e+00,2.532812580738e+01,7.086201447286e+01,1.389059554455e+02,2.298233614822e+02,3.432160589543e+02,4.790023496611e+02,6.379935217096e+02,8.200359180813e+02,1.023791597296e+03
0.740,4.043315130907e+00,2.532835811705e+01,7.086258624364e+01,1.389025425675e+02,2.298196165914e+02,3.432285609794e+02,4.790099189266e+02,6.379602357054e+02,8.200260712698e+02,1.023861443161e+03
0.742,4.043318031911e+00,2.532858884175e+01,7.086319218638e+01,1.388992061287e+02,2.298154857120e+02,3.432406480060e+02,4.790191989687e+02,6.379279647084e+02,8.200110146734e+02,1.023929718741e+03
0.744,4.043320873871e+00,2.532881792353e+01,7.086383166489e+01,1.388959518951e+02,2.298109806438e+02,3.432522612299e+02,4.790301280888e+02,6.378969963902e+02,8.199909211720e+02,1.023995452099e+03
0.746,4.043323657473e+00,2.532904530560e+01,7.086450401444e+01,1.388927854711e+02,2.298061143397e+02,3.432633440249e+02,4.790426335290e+02,6.378676068691e+02,8.199660211352e+02,1.024057708826e+03
0.748,4.043326383402e+00,2.532927093238e+01,7.086520854254e+01,1.388897122894e+02,2.298009008648e+02,3.432738422114e+02,4.790566319480e+02,6.378400582489e+02,8.199365997942e+02,1.024115603290e+03
0.750,4.043329052346e+00,2.532949474950e+01,7.086594452978e+01,1.388867376004e+02,2.297953553508e+02,3.432837043108e+02,4.790720299730e+02,6.378145963111e+02,8.199029940308e+02,1.024168311141e+03
0.752,4.043331664989e+00,2.532971670384e+01,7.086671123067e+01,1.388838664634e+02,2.297894939475e+02,3.432928817890e+02,4.790887248165e+02,6.377914482944e+02,8.198655884355e+02,1.024215084461e+03
0.754,4.043334222014e+00,2.532993674353e+01,7.086750787452e+01,1.388811037367e+02,2.297833337717e+02,3.433013292846e+02,4.791066049508e+02,6.377708209041e+02,8.198248110325e+02,1.024255257963e+03
0.756,4.043336724106e+00,2.533015481797e+01,7.086833366633e+01,1.388784540694e+02,2.297768928520e+02,3.433090048222e+02,4.791255508498e+02,6.377528984450e+02,8.197811283856e+02,1.024288260880e+03
0.758,4.043339171946e+00,2.533037087787e+01,7.086918778778e+01,1.388759218927e+02,2.297701900718e+02,3.433158700102e+02,4.791454357754e+02,6.377378412062e+02,8.197350402057e+02,1.024313624536e+03
0.760,4.043341566217e+00,2.533058487524e+01,7.087006939809e+01,1.388735114121e+02,2.297632451089e+02,3.433218902205e+02,4.791661266166e+02,6.377257839888e+02,8.196870736247e+02,1.024330989353e+03
0.762,4.043343907600e+00,2.533079676345e+01,7.087097763509e+01,1.388712265998e+02,2.297560783727e+02,3.433270347512e+02,4.791874847681e+02,6.377168349326e+02,8.196377775310e+02,1.024340109684e+03
0.764,4.043346196774e+00,2.533100649718e+01,7.087191161615e+01,1.388690711882e+02,2.297487109398e+02,3.433312769699e+02,4.792093670490e+02,6.377110745697e+02,8.195877157033e+02,1.024340857464e+03
