x,deltaf_mode1,deltaf_mode2,deltaf_mode3,deltaf_mode4,deltaf_mode5,deltaf_mode6,deltaf_mode7,deltaf_mode8,deltaf_mode9,deltaf_mode10
0.104,1.110021380686e-04,2.415374162562e-04,1.053325419272e-04,4.076565028448e-05,9.492079882025e-04,3.424402149223e-03,7.077289839727e-03,1.042400027588e-02,1.156817661609e-02,9.423690897026e-03
0.106,1.102912273198e-04,2.326301647135e-04,9.053130696840e-05,5.898756167122e-05,1.057866812210e-03,3.631908511396e-03,7.269406310479e-03,1.036317171046e-02,1.102011155213e-02,8.378921441413e-03
0.108,1.095826684341e-04,2.238986050220e-04,7.690611288179e-05,8.030473811409e-05,1.169499795392e-03,3.833914257544e-03,7.435124129060e-03,1.025097205397e-02,1.041811513292e-02,7.334498071584e-03
0.110,1.088764632679e-04,2.153425327461e-04,6.444427330789e-05,1.045972679741e-04,1.283616945980e-03,4.029333379632e-03,7.573368268176e-03,1.008875177432e-02,9.769865373283e-03,6.306600472153e-03
0.112,1.081726136884e-04,2.069617252831e-04,5.313259190496e-05,1.317427301893e-04,1.399729658569e-03,4.217129437219e-03,7.683271795550e-03,9.878327039572e-03,9.083568182531e-03,5.311131382174e-03
0.114,1.074711215722e-04,1.987559415214e-04,4.295736436568e-05,1.616163437717e-04,1.517351900286e-03,4.396319421903e-03,7.764179343729e-03,9.621959801241e-03,8.367859043949e-03,4.363486058005e-03
0.116,1.067719888050e-04,1.907249215087e-04,3.390438108226e-05,1.940911234545e-04,1.636001398527e-03,4.565977407311e-03,7.815649292399e-03,9.322334208797e-03,7.631700335306e-03,3.478329773498e-03
0.118,1.060752172805e-04,1.828683861313e-04,2.595893045439e-05,2.290380411681e-04,1.755200826335e-03,4.725237966386e-03,7.837454644856e-03,8.982529551544e-03,6.884275426135e-03,2.669386451535e-03
0.120,1.053808088998e-04,1.751860368045e-04,1.910580283433e-05,2.663261930088e-04,1.874478981487e-03,4.873299338851e-03,7.829582589030e-03,8.605989955239e-03,6.134880725485e-03,1.949241366305e-03
0.122,1.046887655702e-04,1.676775551733e-04,1.332929510276e-05,3.058229713582e-04,1.993371955393e-03,5.009426332885e-03,7.792232742198e-03,8.196491089759e-03,5.392816878310e-03,1.329160659051e-03
0.124,1.039990892048e-04,1.603426028243e-04,8.613215868478e-06,3.473942418005e-04,2.111424287939e-03,5.132952946352e-03,7.725814087328e-03,7.758104170920e-03,4.667280319513e-03,8.189301744592e-04
0.126,1.033117817216e-04,1.531808210088e-04,4.940891284577e-06,3.909045244756e-04,2.228190104437e-03,5.243284694220e-03,7.630940617761e-03,7.295157563800e-03,3.967256391804e-03,4.267158534481e-04
0.128,1.026268450425e-04,1.461918303760e-04,2.295171473285e-06,4.362171795009e-04,2.343234230929e-03,5.339900630236e-03,7.508425715524e-03,6.812196316479e-03,3.301415216877e-03,1.589476148783e-04
0.130,1.019442810924e-04,1.393752307181e-04,6.584375509548e-07,4.831945960827e-04,2.456133284145e-03,5.422355052365e-03,7.359275297089e-03,6.313939971764e-03,2.678011479274e-03,2.022832789134e-05
0.132,1.012640917991e-04,1.327306007257e-04,1.260924438505e-08,5.316983849372e-04,2.566476732492e-03,5.490278883008e-03,7.184679768609e-03,5.805239020034e-03,2.104789238917e-03,1.326912285229e-05
0.134,1.005862790915e-04,1.262574977549e-04,3.391530890360e-07,5.815895736305e-04,2.673867924557e-03,5.543380716572e-03,6.986004840660e-03,5.291030368727e-03,1.588892832208e-03,1.388519173203e-04
0.136,9.991084489976e-05,1.199554576049e-04,1.619091199262e-06,6.327288044441e-04,2.777925081703e-03,5.581447528557e-03,6.764781260158e-03,4.776292213021e-03,1.136784853404e-03,3.958196493158e-04
0.138,9.923779115377e-05,1.138239943066e-04,3.833010600169e-06,6.849765343673e-04,2.878282251449e-03,5.604345041912e-03,6.522693524384e-03,4.265998697910e-03,7.541721285076e-04,7.810943188928e-04
0.140,9.856711978279e-05,1.078625999231e-04,6.961073110241e-06,7.381932368150e-04,2.974590218459e-03,5.612017748093e-03,6.261567648895e-03,3.765074764067e-03,4.459405039960e-04,1.289722546209e-03
0.142,9.789883271453e-05,1.020707443603e-04,1.098302576339e-05,7.922396046645e-04,3.066517370089e-03,5.604488581866e-03,5.983358067461e-03,3.278351568577e-03,2.160991734330e-04,1.914947965494e-03
0.144,9.723293187439e-05,9.644787518916e-05,1.587821175862e-05,8.469767542043e-04,3.153750513591e-03,5.581858250579e-03,5.690133748015e-03,2.810522866898e-03,6.773515745351e-05,2.648309395105e-03
0.146,9.656941918465e-05,9.099341747923e-05,2.162558192506e-05,9.022664295860e-04,3.235995642236e-03,5.544304220260e-03,5.384063613893e-03,2.366102734183e-03,2.978438021225e-06,3.479763359573e-03
0.148,9.590829656376e-05,8.570677364280e-05,2.820370668960e-05,9.579712073694e-04,3.312978647754e-03,5.492079362567e-03,5.067401364341e-03,1.949384992598e-03,2.297812753193e-05,4.397829195448e-03
0.150,9.524956592551e-05,8.058732329061e-05,3.559078853403e-05,1.013954700750e-03,3.384445976702e-03,5.425510268205e-03,4.742469792338e-03,1.564404696450e-03,1.278899286453e-04,5.389754653637e-03
0.152,9.459322917831e-05,7.563442309853e-05,4.376467492807e-05,1.070081763061e-03,3.450165228501e-03,5.344995234052e-03,4.411644701213e-03,1.214902009047e-03,3.168750130842e-04,6.441699621431e-03
0.154,9.393928822441e-05,7.084740668540e-05,5.270287172424e-05,1.126218690143e-03,3.509925693113e-03,5.251001932786e-03,4.077338524277e-03,9.042887843092e-04,5.881103185057e-04,7.538935331633e-03
0.156,9.328774495914e-05,6.622558450206e-05,6.238255700021e-05,1.182233421170e-03,3.563538826487e-03,5.144064775335e-03,3.741983753759e-03,6.356181425166e-04,9.388101333881e-04,8.666056207714e-03
0.158,9.263860127017e-05,6.176824373144e-05,7.278059533378e-05,1.237995737541e-03,3.610838662130e-03,5.024781977929e-03,3.408016286659e-03,4.115573033206e-04,1.365258712163e-03,9.807201315931e-03
0.160,9.199185903673e-05,5.747464819980e-05,8.387355249528e-05,1.293377459428e-03,3.651682157344e-03,4.893812346986e-03,3.077858795802e-03,2.343639105914e-04,1.862853538011e-03,1.094628226035e-02
0.162,9.134752012890e-05,5.334403829911e-05,9.563771054181e-05,1.348252639589e-03,3.685949472874e-03,4.751871796377e-03,2.753904234264e-03,1.058660530055e-04,2.426158730244e-03,1.206721426657e-02
0.164,9.070558640685e-05,4.937563092052e-05,1.080490832974e-04,1.402497754061e-03,3.713544184956e-03,4.599729612946e-03,2.438499580533e-03,2.744615180379e-05,3.048967978414e-03,1.315414715617e-02
0.166,9.006605972009e-05,4.556861939882e-05,1.210834322027e-04,1.455991889351e-03,3.734393428930e-03,4.438204487331e-03,2.133929930261e-03,2.885314851864e-08,3.724376277483e-03,1.419169291671e-02
0.168,8.942894190675e-05,4.192217346812e-05,1.347162825179e-04,1.508616925739e-03,3.748447973831e-03,4.268160328307e-03,1.842403038234e-03,2.407302727342e-05,4.444859638847e-03,1.516514662188e-02
0.170,8.879423479285e-05,3.843543922844e-05,1.489229398614e-04,1.560257716340e-03,3.755682227575e-03,4.090501879874e-03,1.566034411236e-03,9.956794047982e-05,5.202361861805e-03,1.606069755241e-02
0.172,8.816194019155e-05,3.510753912334e-05,1.636785070675e-04,1.610802261550e-03,3.756094172596e-03,3.906170161307e-03,1.306833048960e-03,2.260336292889e-04,5.988387370276e-03,1.686562750857e-02
