x,RFS_mode1,RFS_mode2,RFS_mode3,RFS_mode4,RFS_mode5,RFS_mode6,RFS_mode7,RFS_mode8,RFS_mode9,RFS_mode10,severity
0.826,-5.474398765914e-01,-6.539064964992e-01,-6.687610519507e-01,-6.673794292002e-01,-6.704305510897e-01,-6.961858191568e-01,-7.236588431594e-01,-7.292144609212e-01,-7.164194990705e-01,-6.977843967423e-01,1.481688000000e-04
0.712,-5.082176454564e-01,8.856547292757e-02,1.069738048168e+00,1.106141414712e-01,-6.845970750632e-01,4.916757137764e-01,6.526875393688e-01,-6.039377040130e-01,-1.776362230029e-01,9.006713596969e-01,6.278932000000e-03
0.568,-1.926908099019e-01,2.451599773026e+00,2.443996957947e-01,1.040407473441e+00,1.514867581648e+00,-2.161387872456e-01,2.520495787487e+00,-7.268458449198e-01,2.467557120091e+00,-6.490086359195e-02,1.307260000000e-02
0.480,-3.517576319631e-02,1.656173973501e+00,-6.481753745510e-01,1.682529802287e+00,-5.137456331708e-01,1.565863128682e+00,-3.266156980563e-01,1.319909951268e+00,-6.292679822414e-02,1.038722643623e+00,9.938079000000e-03
0.798,-5.473333390071e-01,-6.514404610785e-01,-6.610578806467e-01,-6.627595219557e-01,-6.805950453894e-01,-7.151832950023e-01,-7.280098959611e-01,-7.094845105142e-01,-6.949284095745e-01,-7.040312378341e-01,1.481688000000e-04
0.332,-4.788052934666e-01,-6.095400846696e-01,-5.694640966683e-01,-6.956869632171e-01,-6.395518199209e-01,-5.787066338982e-01,-7.170580336394e-01,-6.591673107218e-01,-5.885993579938e-01,-7.192068091763e-01,5.838736000000e-04
0.856,-5.475619829801e-01,-6.574448680815e-01,-6.850766840445e-01,-6.982679330021e-01,-7.020907301175e-01,-7.120745264620e-01,-7.220197339558e-01,-7.274448052854e-01,-7.327216644079e-01,-7.314154172855e-01,3.738699000000e-05
0.714,-5.092192359081e-01,7.599136881011e-02,1.068167203416e+00,1.483623956734e-01,-6.952766869370e-01,4.417664448704e-01,6.960681583057e-01,-5.599032288502e-01,-2.586174785059e-01,8.863375796038e-01,6.278932000000e-03
0.598,-2.342770962475e-01,2.652245469084e+00,1.258348202533e+00,1.079531702823e-01,2.928957708698e+00,-6.655676893759e-01,2.431550821472e+00,1.022096680648e+00,2.387232763513e-01,2.966660499810e+00,1.488622000000e-02
0.250,3.484998924562e-01,-6.123441029939e-01,1.849708779213e-01,3.234467936281e-01,-5.357998172808e-01,-5.110445400861e-01,4.426796418776e-01,4.488951973903e-01,-5.302019235734e-01,-5.310520000025e-01,5.293878000000e-03
0.852,-5.425696257824e-01,-4.978115440881e-01,1.546258591584e-01,1.252323744569e+00,2.090540884527e+00,2.045389874301e+00,9.909289225347e-01,-2.132904882745e-01,-7.324680995197e-01,-1.795104191154e-01,9.938079000000e-03
0.214,1.129877174696e+00,-6.575299049428e-01,1.887727404451e-01,1.175907247124e+00,5.176430689014e-01,-6.244034565188e-01,-3.066218573785e-01,1.088388746182e+00,1.408751399600e+00,1.595530307897e-01,8.590945000000e-03
0.684,-4.825272445720e-01,4.277543379113e-01,1.310392325158e+00,-3.149465522726e-01,-2.312656433404e-01,1.181822027818e+00,-9.954791889584e-02,-4.699344924927e-01,1.109634060830e+00,2.162338950345e-01,7.374760000000e-03
0.704,-5.385610443933e-01,-4.929355176922e-01,-3.242965372753e-01,-5.671357333184e-01,-6.927150983643e-01,-4.344878989805e-01,-4.864486980015e-01,-7.272527159213e-01,-5.466130814671e-01,-4.064933293413e-01,1.300109000000e-03
0.370,-1.941245422696e-01,-1.904045100965e-01,-1.101928371896e-01,-6.840971569565e-01,1.524265379078e-01,-3.529240581433e-01,-5.257933190024e-01,2.051382039316e-01,-6.339566693589e-01,-2.162180077005e-01,3.622794000000e-03
0.048,-2.381275477617e-01,-4.031358299490e-01,-5.157677898297e-01,-6.022519144841e-01,-6.624289050971e-01,-7.062868040617e-01,-7.281149512071e-01,-7.273234864712e-01,-7.143215225812e-01,-6.880933345344e-01,9.067953000000e-04
0.382,4.997681389219e-01,9.822548566754e-01,9.164494710953e-01,-4.802353957740e-01,2.188039109886e+00,-1.149618997337e-01,5.813445036517e-01,1.867711005278e+00,-7.325500488450e-01,1.835087792988e+00,1.142776000000e-02
0.504,-4.464432540032e-01,-9.976309122095e-02,-6.860369396779e-01,-1.267050358346e-01,-7.106170478164e-01,-1.259007031860e-01,-7.253676463884e-01,-1.365740259075e-01,-7.259979466390e-01,-1.405571443671e-01,2.304998000000e-03
